DeviceID,Timestamp,rawData,msgType,scdTemp,scdHumidity,pmTemp,pmHumidity,scdCO2,pm_1,pm_25,pm_10,pmFanSpeed,pmStatus,ptTemp,NO2_WE,NO2_AE,SO2_WE,SO2_AE,NO_WE,NO_AE,shipCount,AfeTEMP,nTindex,NO2,NO2a3,SO2,SO2a1,SO2aa3,NO,NOa4,BOARD
	18E141,2024-04-01T00:01:09,0x24e04d448f45d45645d4660a,2,,,,,,,,,,,1248,1236,1167,1117,1110,1117,1126,10,9.7,3,-5.8,-32.1,-89.1,-9.5,-36.2,-18.6,-11.6,_Afe0228
	18E141,2024-04-01T00:30:20,0x16b2d33ca00100d00e013f00,1,13,75,18,60,416,1.3,1.4,1.9,20,"(0x0) """"",,,,,,,,,,,,,,,,,,
	18E141,2024-04-01T00:46:11,0x24e04d248b44d4594524620a,2,,,,,,,,,,,1248,1234,1163,1101,1113,1106,1122,10,9.7,3,-2.8,-33.4,-102.8,-26.3,-53.9,-23,-17.4,_Afe0228
	18E141,2024-04-01T01:01:05,0x16b2d33ca30101901c026f00,1,13,75,18,60,419,2.5,2.8,3.8,20,"(0x0) """"",,,,,,,,,,,,,,,,,,
	18E141,2024-04-01T01:15:58,0x24de4d649245d4654514600a,2,,,,,,,,,,,1246,1238,1170,1117,1125,1105,1120,10,9.2,3,-7.5,-30.7,-89.1,-24.9,-55.6,-22.8,-18,_Afe0228
	18E141,2024-04-01T01:30:51,0x16b292bca10101701a023f00,1,13,74,17,60,417,2.3,2.6,3.5,20,"(0x0) """"",,,,,,,,,,,,,,,,,,
	18E141,2024-04-01T01:45:44,0x24dd4d748d44b45744f45e0a,2,,,,,,,,,,,1245,1239,1165,1099,1111,1103,1118,10,9,3,-0.1,-28.5,-104.5,-26,-53,-23.1,-19,_Afe0228
	18E141,2024-04-01T02:00:36,0x16b252bca90101d02002bf00,1,13,73,17,60,425,2.9,3.2,4.3,20,"(0x0) """"",,,,,,,,,,,,,,,,,,
	18E141,2024-04-01T02:15:30,0x24e14ce48b45045d4504610a,2,,,,,,,,,,,1249,1230,1163,1104,1117,1104,1121,10,9.9,3,-7.1,-37.6,-100.2,-27.9,-56.4,-23.7,-18.5,_Afe0228
	18E141,2024-04-01T02:30:22,0x169212bca801010012019f00,1,12,72,17,60,424,1.6,1.8,2.5,20,"(0x0) """"",,,,,,,,,,,,,,,,,,
	18E141,2024-04-01T02:45:16,0x24dc4da48e45146344f45e0a,2,,,,,,,,,,,1244,1242,1166,1105,1123,1103,1118,10,8.7,3,1.8,-25.6,-99.4,-33.2,-63.3,-23.1,-19,_Afe0228
	18E141,2024-04-01T03:01:08,0x169252bcae0101901c026f00,1,12,73,17,60,430,2.5,2.8,3.8,20,"(0x0) """"",,,,,,,,,,,,,,,,,,
	18E141,2024-04-01T03:16:00,0x24dc4d548d44a45644f45e0a,2,,,,,,,,,,,1244,1237,1165,1098,1110,1103,1118,10,8.7,3,-2.2,-30.7,-105.4,-25.8,-52.6,-23.1,-19,_Afe0228
	18E141,2024-04-01T03:30:54,0x169252bcab0101501701ff00,1,12,73,17,60,427,2.1,2.3,3.1,20,"(0x0) """"",,,,,,,,,,,,,,,,,,
	18E141,2024-04-01T03:45:47,0x24dd4e148b45145644e46009,2,,,,,,,,,,,1245,1249,1163,1105,1110,1102,1120,9,9,3,13,-17.6,-99.4,-19.8,-46.5,-24.4,-19.6,_Afe0228
	18E141,2024-04-01T04:00:40,0x169252bca30101701a023f00,1,12,73,17,60,419,2.3,2.6,3.5,20,"(0x0) """"",,,,,,,,,,,,,,,,,,
	18E141,2024-04-01T04:15:57,0x24dc4e448945145345045f09,2,,,,,,,,,,,1244,1252,1161,1105,1107,1104,1119,9,8.7,3,18.7,-14,-99.4,-16.7,-42.7,-22.9,-18.5,_Afe0228
	18E141,2024-04-01T04:30:49,0x169252bca50101201401bf00,1,12,73,17,60,421,1.8,2,2.7,20,"(0x0) """"",,,,,,,,,,,,,,,,,,
	18E141,2024-04-01T04:45:42,0x24de4d548946046244c45a09,2,,,,,,,,,,,1246,1237,1161,1120,1122,1100,1114,9,9.2,3,2.9,-29.8,-86.5,-19.3,-49.1,-23.2,-20.6,_Afe0228
	18E141,2024-04-01T05:00:35,0x1692d2bca40101b01e029f00,1,12,75,17,60,420,2.7,3,4.1,20,"(0x0) """"",,,,,,,,,,,,,,,,,,
	18E141,2024-04-01T05:15:29,0x24da4ec48746245647b45c0a,2,,,,,,,,,,,1242,1260,1159,1122,1110,1147,1116,10,8.2,3,29.7,-5.1,-84.8,-5.2,-31.9,1.1,4.4,_Afe0228
	18E141,2024-04-01T05:30:21,0x169292bca30101e02102df00,1,12,74,17,60,419,3,3.3,4.5,20,"(0x0) """"",,,,,,,,,,,,,,,,,,
	18E141,2024-04-01T05:45:15,0x24df4e048a44f44e44f45d0a,2,,,,,,,,,,,1247,1248,1162,1103,1102,1103,1117,10,9.4,3,13.2,-18.4,-101.1,-13.3,-37.9,-22.7,-19,_Afe0228
	18E141,2024-04-01T06:01:06,0x1692d33caa010890980cef00,1,12,75,18,60,426,13.7,15.2,20.6,20,"(0x0) """"",,,,,,,,,,,,,,,,,,
	18E141,2024-04-01T06:16:00,0x24e44db49045545f45145d0b,2,,,,,,,,,,,1252,1243,1168,1109,1119,1105,1117,11,10.7,4,7,-16.6,-95.9,-31.8,-64.9,-20.9,-37.6,_Afe0228
	18E141,2024-04-01T06:30:53,0x16b2533caa0101b01e029f00,1,13,73,18,60,426,2.7,3,4.1,20,"(0x0) """"",,,,,,,,,,,,,,,,,,
	18E141,2024-04-01T06:45:45,0x24e24e248a45d45745245f0b,2,,,,,,,,,,,1250,1250,1162,1117,1111,1106,1119,11,10.2,4,24.5,-4.8,-89.1,-18.7,-51.2,-21.3,-37.1,_Afe0228
	18E141,2024-04-01T07:00:38,0x16b2533caf01020023030f00,1,13,73,18,60,431,3.2,3.5,4.8,20,"(0x0) """"",,,,,,,,,,,,,,,,,,
	18E141,2024-04-01T07:15:32,0x24e14f648d4734574a64600b,2,,,,,,,,,,,1249,1270,1165,1139,1111,1190,1120,11,9.9,3,32.7,4.2,-70.2,8.4,-18.6,22.5,27.4,_Afe0228
	18E141,2024-04-01T07:30:24,0x16b2533cac0102802c03cf00,1,13,73,18,60,428,4,4.4,6,20,"(0x0) """"",,,,,,,,,,,,,,,,,,
	18E141,2024-04-01T07:45:18,0x24e54ea48b45d45746f46009,2,,,,,,,,,,,1253,1258,1163,1117,1111,1135,1120,9,10.9,4,31.3,2.9,-89.1,-18.7,-51.2,-6.2,-21.6,_Afe0228
	18E141,2024-04-01T08:01:09,0x16d2133ca90102c030042f00,1,14,72,18,60,425,4.4,4.8,6.6,20,"(0x0) """"",,,,,,,,,,,,,,,,,,
	18E141,2024-04-01T08:31:12,0x24e64e149145846145e46109,2,,,,,,,,,,,1254,1249,1169,1112,1121,1118,1121,9,11.2,4,11.6,-11,-93.4,-30.7,-64.1,-15.7,-30.7,_Afe0228
	18E141,2024-04-01T08:45:36,0x16f1133ca70101a01d028f00,1,15,68,18,60,423,2.6,2.9,4,20,"(0x0) """"",,,,,,,,,,,,,,,,,,
	18E141,2024-04-01T09:00:28,0x24e94d448944d46045746709,2,,,,,,,,,,,1257,1236,1161,1101,1120,1111,1127,9,11.9,4,11.4,-18.9,-102.8,-39.4,-72.7,-22,-34.4,_Afe0228
	18E141,2024-04-01T09:15:22,0x16f092bca601015017020f00,1,15,66,17,60,422,2.1,2.3,3.2,20,"(0x0) """"",,,,,,,,,,,,,,,,,,
	18E141,2024-04-01T09:31:14,0x24ec4d348c44445a45845c09,2,,,,,,,,,,,1260,1235,1164,1092,1114,1112,1116,9,12.6,4,5.3,-22.1,-110.6,-42.5,-75.3,-16.8,-33.9,_Afe0228
	18E141,2024-04-01T09:46:06,0x16f0133ca701022026033f00,1,15,64,18,60,423,3.4,3.8,5.1,20,"(0x0) """"",,,,,,,,,,,,,,,,,,
	18E141,2024-04-01T10:01:00,0x24ee4da48e45a46145e46609,2,,,,,,,,,,,1262,1242,1166,1114,1121,1118,1126,9,13.1,4,9.3,-16.2,-91.6,-29,-62.4,-17.8,-30.7,_Afe0228
	18E141,2024-04-01T10:15:53,0x1710133caa0101b01e028f00,1,16,64,18,60,426,2.7,3,4,20,"(0x0) """"",,,,,,,,,,,,,,,,,,
	18E141,2024-04-01T10:30:54,0x24ef4d948a45145646346a09,2,,,,,,,,,,,1263,1241,1162,1105,1110,1123,1130,9,13.3,4,15,-14.3,-99.4,-28.2,-60.6,-16.9,-28,_Afe0228
	18E141,2024-04-01T10:45:47,0x170fd33aac01021025032f00,1,16,63,18,58,428,3.3,3.7,5,20,"(0x0) """"",,,,,,,,,,,,,,,,,,
	18E141,2024-04-01T11:00:39,0x24e84d248b45945445b46b0a,2,,,,,,,,,,,1256,1234,1163,1113,1108,1115,1131,10,11.6,4,5.9,-22.4,-92.5,-19.8,-52,-21.6,-32.3,_Afe0228
	18E141,2024-04-01T11:15:32,0x16f0133ba00101b01e028f00,1,15,64,18,59,416,2.7,3,4,20,"(0x0) """"",,,,,,,,,,,,,,,,,,
	18E141,2024-04-01T11:30:25,0x24ee4d64904444574574650a,2,,,,,,,,,,,1262,1238,1168,1092,1111,1111,1125,10,13.1,4,1.7,-21.9,-110.6,-40.2,-72.7,-21.1,-34.4,_Afe0228
	18E141,2024-04-01T11:45:18,0x170f92bc9e0101401601ef00,1,16,62,17,60,414,2,2.2,3,20,"(0x0) """"",,,,,,,,,,,,,,,,,,
	18E141,2024-04-01T12:01:10,0x24ec4d548a44945645a46a0a,2,,,,,,,,,,,1260,1237,1162,1097,1110,1114,1130,10,12.6,4,10.8,-18.5,-106.3,-35.1,-67.5,-21.7,-32.8,_Afe0228
	18E141,2024-04-01T12:30:21,0x170f92bb9f0101c02c02cf00,1,16,62,17,59,415,2.8,4.4,4.4,20,"(0x0) """"",,,,,,,,,,,,,,,,,,
